Date,Open,High,Low,Close,Volume
2025-11-24 14:30:00+00:00,475.0,476.17999267578125,468.0199890136719,472.4200134277344,5626447
2025-11-24 15:30:00+00:00,472.4599914550781,475.7200012207031,472.0,475.3299865722656,1866844
2025-11-24 16:30:00+00:00,475.375,476.8999938964844,474.6300048828125,475.80999755859375,2328420
2025-11-24 17:30:00+00:00,475.8450927734375,476.3800048828125,474.8900146484375,475.32000732421875,1129854
2025-11-24 18:30:00+00:00,475.2799987792969,475.3999938964844,473.8699951171875,474.1199951171875,1120119
2025-11-24 19:30:00+00:00,474.1440124511719,475.04998779296875,473.8299865722656,474.29998779296875,1240769
2025-11-24 20:30:00+00:00,474.2799987792969,476.510009765625,473.54998779296875,473.989990234375,2385942
2025-11-25 14:30:00+00:00,474.3949890136719,474.5,464.8918151855469,468.3800048828125,4558757
2025-11-25 15:30:00+00:00,468.3800048828125,472.3599853515625,468.3370056152344,472.1499938964844,1948411
2025-11-25 16:30:00+00:00,472.20001220703125,477.05999755859375,472.19000244140625,475.989990234375,1822911
2025-11-25 17:30:00+00:00,476.010009765625,477.20989990234375,475.4200134277344,476.7449951171875,1113246
2025-11-25 18:30:00+00:00,476.75,477.760009765625,476.19000244140625,476.3800048828125,1040166
2025-11-25 19:30:00+00:00,476.3840026855469,477.3799133300781,475.3949890136719,477.0885009765625,1286865
2025-11-25 20:30:00+00:00,477.1199951171875,478.9700012207031,476.739990234375,476.92999267578125,7486043
2025-11-26 14:30:00+00:00,486.04998779296875,487.9700012207031,481.2099914550781,483.239990234375,4843496
2025-11-26 15:30:00+00:00,483.30999755859375,487.0050048828125,483.29998779296875,486.7854919433594,1859391
2025-11-26 16:30:00+00:00,486.8399963378906,488.3030090332031,486.3299865722656,486.7900085449219,1474580
2025-11-26 17:30:00+00:00,486.8299865722656,487.82000732421875,485.6300048828125,486.83160400390625,1283809
2025-11-26 18:30:00+00:00,486.8299865722656,487.18499755859375,485.8500061035156,486.82000732421875,1100010
2025-11-26 19:30:00+00:00,486.9179992675781,487.67999267578125,485.5899963378906,487.25,1214849
2025-11-26 20:30:00+00:00,487.239990234375,487.6300048828125,485.0,485.489990234375,1838870
2025-11-28 14:30:00+00:00,487.5950012207031,491.79998779296875,486.6499938964844,490.5799865722656,3707413
2025-11-28 15:30:00+00:00,490.5799865722656,492.6300048828125,490.54998779296875,491.29998779296875,1310232
2025-11-28 16:30:00+00:00,491.3399963378906,492.4200134277344,490.8900146484375,491.1449890136719,1045697
2025-12-01 14:30:00+00:00,487.9599914550781,488.7591857910156,484.6474914550781,486.79998779296875,3532361
2025-12-01 15:30:00+00:00,486.7900085449219,489.0174865722656,485.7001037597656,488.30499267578125,1278138
