Date,Open,High,Low,Close,Volume
2026-01-22 16:07:00+00:00,446.8999938964844,446.92999267578125,446.5,446.6700134277344,35596
2026-01-22 16:08:00+00:00,446.6700134277344,446.7200012207031,446.4750061035156,446.69500732421875,29026
2026-01-22 16:09:00+00:00,446.7200012207031,447.0,446.7149963378906,446.8399963378906,52032
2026-01-22 16:10:00+00:00,446.8500061035156,446.9800109863281,446.840087890625,446.9150085449219,25985
2026-01-22 16:11:00+00:00,446.9150085449219,446.95001220703125,446.54998779296875,446.6600036621094,68773
2026-01-22 16:12:00+00:00,446.6899108886719,446.94000244140625,446.6000061035156,446.80999755859375,58634
2026-01-22 16:13:00+00:00,446.8500061035156,446.92498779296875,446.7355041503906,446.8599853515625,30797
2026-01-22 16:14:00+00:00,446.8599853515625,447.19000244140625,446.8299865722656,447.1310119628906,47227
2026-01-22 16:15:00+00:00,447.125,447.5,447.010009765625,447.4599914550781,27082
2026-01-22 16:16:00+00:00,447.42999267578125,447.6099853515625,447.4097900390625,447.45318603515625,32015
2026-01-22 16:17:00+00:00,447.45001220703125,447.5,447.2200012207031,447.3999938964844,31197
2026-01-22 16:18:00+00:00,447.3699951171875,447.4999084472656,447.20001220703125,447.2650146484375,29257
2026-01-22 16:19:00+00:00,447.3999938964844,447.4599914550781,447.2200012207031,447.3999938964844,21271
2026-01-22 16:20:00+00:00,447.3800048828125,447.8500061035156,447.3500061035156,447.8500061035156,25890
2026-01-22 16:21:00+00:00,447.8699951171875,447.95001220703125,447.7699890136719,447.9049987792969,28184
2026-01-22 16:22:00+00:00,447.94000244140625,448.25,447.92498779296875,448.20001220703125,27211
2026-01-22 16:23:00+00:00,448.2200012207031,448.3800048828125,448.0400085449219,448.04998779296875,38108
2026-01-22 16:24:00+00:00,448.04998779296875,448.2200012207031,448.04998779296875,448.17999267578125,34810
2026-01-22 16:25:00+00:00,448.17999267578125,448.4800109863281,448.1000061035156,448.3500061035156,54576
2026-01-22 16:26:00+00:00,448.3399963378906,448.55999755859375,448.2799987792969,448.5299987792969,62723
2026-01-22 16:27:00+00:00,448.7699890136719,448.8299865722656,448.510009765625,448.7699890136719,49345
2026-01-22 16:28:00+00:00,448.7799987792969,449.04998779296875,448.75,448.94000244140625,54448
2026-01-22 16:29:00+00:00,448.94000244140625,449.19000244140625,448.82000732421875,449.1600036621094,49359
2026-01-22 16:30:00+00:00,449.1650085449219,449.375,449.114990234375,449.17999267578125,49834
2026-01-22 16:31:00+00:00,449.1820068359375,449.489990234375,449.1099853515625,449.3800048828125,48134
2026-01-22 16:32:00+00:00,449.3800048828125,449.4700012207031,448.9100036621094,448.989990234375,42561
2026-01-22 16:33:00+00:00,448.9599914550781,449.0799865722656,448.8999938964844,448.9599914550781,21762
2026-01-22 16:34:00+00:00,448.9549865722656,448.989990234375,448.7900085449219,448.82000732421875,32963
2026-01-22 16:35:00+00:00,448.80999755859375,448.82000732421875,448.57501220703125,448.6600036621094,34205
2026-01-22 16:36:00+00:00,448.6549987792969,448.7799987792969,448.5199890136719,448.7650146484375,36459
2026-01-22 16:37:00+00:00,448.7637939453125,448.8299865722656,448.7200012207031,448.7900085449219,21019
2026-01-22 16:38:00+00:00,448.7950134277344,448.8299865722656,448.7099914550781,448.739990234375,24979
2026-01-22 16:39:00+00:00,448.79998779296875,448.95001220703125,448.67999267578125,448.92999267578125,16725
2026-01-22 16:40:00+00:00,448.92999267578125,449.05999755859375,448.8399963378906,449.0450134277344,20392
2026-01-22 16:41:00+00:00,449.02801513671875,449.1700134277344,448.80999755859375,448.864990234375,21724
2026-01-22 16:42:00+00:00,448.864990234375,449.1960144042969,448.760009765625,449.1960144042969,26462
2026-01-22 16:43:00+00:00,449.1600036621094,449.31500244140625,449.1199951171875,449.29998779296875,32792
2026-01-22 16:44:00+00:00,449.30499267578125,449.4700012207031,448.9949951171875,449.1351013183594,45815
2026-01-22 16:45:00+00:00,449.2049865722656,449.289794921875,449.04998779296875,449.2200012207031,18020
2026-01-22 16:46:00+00:00,449.239990234375,449.2998962402344,449.0,449.2998962402344,24777
2026-01-22 16:47:00+00:00,449.2799987792969,449.3349914550781,449.1199951171875,449.1449890136719,22110
2026-01-22 16:48:00+00:00,449.1449890136719,449.3399963378906,449.1199951171875,449.2900085449219,13246
2026-01-22 16:49:00+00:00,449.29998779296875,449.42999267578125,449.2300109863281,449.2349853515625,24998
2026-01-22 16:50:00+00:00,449.260009765625,449.30999755859375,449.0899963378906,449.28851318359375,24726
2026-01-22 16:51:00+00:00,449.2850036621094,449.3500061035156,449.1300048828125,449.17498779296875,24518
2026-01-22 16:52:00+00:00,449.17498779296875,449.3299865722656,449.1499938964844,449.260009765625,19213
2026-01-22 16:53:00+00:00,449.2699890136719,449.45001220703125,449.239990234375,449.4119873046875,16931
2026-01-22 16:54:00+00:00,449.4100036621094,449.4700012207031,449.32000732421875,449.4200134277344,22288
2026-01-22 16:55:00+00:00,449.4200134277344,449.42498779296875,449.20001220703125,449.3500061035156,34786
2026-01-22 16:56:00+00:00,449.3399963378906,449.75,449.30999755859375,449.5700988769531,38566
2026-01-22 16:57:00+00:00,449.5799865722656,449.8699951171875,449.55010986328125,449.73199462890625,31113
2026-01-22 16:58:00+00:00,449.739990234375,449.760009765625,449.510009765625,449.5950012207031,17370
2026-01-22 16:59:00+00:00,449.5950012207031,449.5950012207031,449.44000244140625,449.4949951171875,21463
2026-01-22 17:00:00+00:00,449.4949951171875,449.5400085449219,449.2950134277344,449.3900146484375,18532
2026-01-22 17:01:00+00:00,449.3900146484375,449.6512145996094,449.3699951171875,449.6512145996094,20046
2026-01-22 17:02:00+00:00,449.6499938964844,449.739990234375,449.6099853515625,449.69500732421875,19558
2026-01-22 17:03:00+00:00,449.7200012207031,449.7900085449219,449.5950012207031,449.7550048828125,24604
2026-01-22 17:04:00+00:00,449.7550048828125,449.8500061035156,449.6499938964844,449.82958984375,21434
2026-01-22 17:05:00+00:00,449.82000732421875,449.9573974609375,449.7200012207031,449.739990234375,37805
2026-01-22 17:06:00+00:00,449.8550109863281,449.8550109863281,449.8550109863281,449.8550109863281,0
