Date,Open,High,Low,Close,Volume
2024-01-29,61.19790034263949,66.56291110918288,60.666198914116286,66.12316131591797,2058987000
2024-02-05,68.18702761374982,72.14482274694846,66.26310355428919,72.09285736083984,2709823000
2024-02-12,72.55956229462126,74.56944380959521,69.5812263418023,72.57255554199219,2636656000
2024-02-19,71.9069464110711,82.34812926609345,66.2111214892589,78.77312469482422,3073076000
2024-02-26,79.65561847173488,82.25417684232451,77.08205533084463,82.23318481445312,2275212000
2024-03-04,84.0831453939272,97.34575962245717,83.37054502452375,87.47925567626953,3469163000
2024-03-11,86.384941696694,91.91312037396199,84.12309482461362,87.79222106933594,3226556000
2024-03-18,90.34190195330577,94.72966241146648,84.96664641937012,94.24091339111328,2887301000
2024-03-25,93.89309200032056,96.7166482006964,89.0775483862837,90.30992126464844,2087063000
2024-04-01,90.25296712806721,92.17798008539577,85.836213689727,87.963134765625,2090215000
2024-04-08,88.6547671989134,90.69272893964994,82.97966873728336,88.14102935791016,2075291000
2024-04-15,89.05257493547312,90.56680193631277,75.56745676539116,76.16114807128906,2631388000
2024-04-22,78.06418223579779,88.28597395561746,76.36105610768576,87.69027709960938,2522760000
2024-04-29,87.55032967827424,89.23546686580507,81.2135589749,88.74372100830078,2088782000
2024-05-06,89.34441845269976,92.17297723491333,88.1860128556835,89.83216857910156,1852604000
2024-05-13,90.43186736113653,95.77014771229274,88.48386354397617,92.43184661865234,1687565000
2024-05-20,93.70218819564597,106.42069701496759,93.13247919643658,106.41470336914062,2460917000
2024-05-27,110.18778350853773,115.7599374437035,106.88546755499186,109.57709503173828,2307986000
2024-06-03,113.56306241539873,125.52295627587513,111.94588365346988,120.82635498046875,2447200000
2024-06-10,120.30861227477365,132.77224598594142,116.95032531415242,131.812744140625,1405605200
2024-06-17,132.93311324394145,140.6997783074429,124.24682832839595,126.51585388183594,1750053700
2024-06-24,123.18726977441284,128.06517912669727,117.98949763880044,123.48714447021484,1821317800
2024-07-01,123.41718536246374,128.79488887998582,118.77917079137504,125.77617645263672,933185200
2024-07-08,127.43546383920264,136.09175554652484,126.98565937778328,129.18472290039062,1399485700
2024-07-15,130.50414941363658,131.3337962043769,116.51013803223356,117.87955474853516,1351385200
2024-07-22,120.29851735931392,124.6366648393092,106.25453198627801,113.01163482666016,1513222900
2024-07-29,113.64135702670754,120.10858987828652,101.32662878479363,107.2240982055664,2213649400
2024-08-05,92.02061834835796,108.75346320483784,90.65120925471133,104.70519256591797,2056049100
2024-08-12,106.27451290492849,124.94652136236562,106.21454101503629,124.52670288085938,1598129600
2024-08-19,124.22683261812239,130.6940660151123,123.04733710926965,129.3146514892578,1575724000
2024-08-26,129.51458047670016,131.20384472455942,116.66007343071419,119.31893920898438,1869975300
2024-09-02,115.96036398288375,116.1602753567875,100.90680264312543,102.78600311279297,1570114200
2024-09-09,104.83512452999919,120.73832112486392,103.64563885518682,119.04904174804688,1588029100
2024-09-16,116.7500194710853,119.61903971184952,113.18124191637014,115.96028900146484,1466985900
2024-09-23,116.51010597777997,127.62629452906265,114.82068205332492,121.35844421386719,1419480300
2024-09-30,118.26950477089294,124.99720471642613,115.10059156573358,124.87724304199219,1271290200
2024-10-07,124.94721328950615,135.73352074472976,124.90722606645157,134.7538604736328,1290685100
2024-10-14,136.42328377059945,140.8417688521111,128.69593423406553,137.9527587890625,1357584500
2024-10-21,138.08272540671456,144.37056573855276,137.4129565663821,141.49154663085938,1154273100
2024-10-28,142.95105793899955,143.0910094135524,132.0647856753261,135.35365295410156,987765800
2024-11-04,137.16302242513333,149.71871911263233,135.5235846140949,147.57945251464844,973098600
2024-11-11,148.62908406885188,149.59875315736977,140.03203789439084,141.93138122558594,1017459800
2024-11-18,139.45225455465996,152.83767106628716,137.10305276718708,141.9014129638672,1396264700
2024-11-25,141.94140793238117,142.00138495618452,131.7548931256243,138.2026824951172,903463700
2024-12-02,138.78248556681302,146.48983818312107,137.77283674293636,142.39125061035156,928447900
2024-12-09,138.93199782013144,141.78122454735987,132.50374826625531,134.21328735351562,974961000
2024-12-16,134.1433001580233,136.66261531655843,126.82530979890983,134.6631622314453,1291053700
2024-12-23,136.2427228650528,141.86118077606247,134.6731602308685,136.97251892089844,567998700
2024-12-30,134.7931328628559,144.86037131104774,133.79340631066202,144.4304962158203,750963600
2025-01-06,148.54937472316894,153.08814211806396,134.18330808313058,135.8728485107422,1052112000
2025-01-13,129.95445794204866,138.71205690815574,129.4745782213129,137.67234802246094,996041100
2025-01-20,139.1219632697164,148.92927919460303,137.05252179695495,142.5810089111328,825973500
2025-01-27,124.76588049960354,128.96472909358764,116.218215171547,120.03717041015625,2646704500
2025-02-03,114.71861944268751,130.3343429768511,112.97909741423553,129.8044891357422,1369686400
2025-02-10,130.05441330481878,139.21191146517995,129.04469505802552,138.81202697753906,949079700
2025-02-17,141.23137552265646,143.40078032914826,133.99334973043614,134.3932342529297,758833800
2025-02-24,136.52265804130565,138.55210175926783,116.36817434407594,124.8858413696289,1677630500
2025-03-03,123.47622827864049,123.66617113649778,107.5305852358904,112.65918731689453,1756820000
2025-03-10,109.86995524243233,121.84667568023235,104.74135288535824,121.63673400878906,1621837200
2025-03-17,122.71772080939661,122.86769511031049,114.51921214354853,117.67863464355469,1343942800
2025-03-24,119.85824738925857,122.1978268089162,109.05021109179135,109.65010070800781,1156137600
2025-03-31,105.11092121155868,111.95968436818397,92.09328707213024,94.29288482666016,1613471100
2025-04-07,87.44412495499881,115.07910764062758,86.60428107778468,110.90986633300781,2451432700
2025-04-14,114.08928452588457,114.26925215292954,100.0318394876262,101.47157287597656,1183206300
2025-04-21,98.75207586223196,111.89969145813895,95.02275690332931,110.98986053466797,1248911600
2025-04-28,109.6701003244293,115.37906338859757,104.06111759069277,114.4792251586914,1039513700
2025-05-05,112.88951088889792,118.658460297629,110.79988625006838,116.62882995605469,829847900
2025-05-12,121.94787127599703,136.32526708518697,120.25817546458347,135.37542724609375,1289809300
2025-05-19,132.36598085397307,137.3750664346639,129.13657112060253,131.26617431640625,1011442800
2025-05-26,134.12565085658414,143.46396760208745,132.8958783257386,135.10548400878906,1199387500
2025-06-02,135.4654101009413,143.9738597952876,135.37541484399472,141.69427490234375,975746800
2025-06-09,143.16400887744845,144.97367786361048,140.8244373237148,141.94422912597656,851876000
2025-06-16,143.33393362374542,146.1836049259659,142.63399990245927,143.83387756347656,726692000
2025-06-23,142.4840247007633,158.69221415352254,142.01407617065766,157.73231506347656,1072401700
2025-06-30,158.38224643310164,160.96195919540767,151.47303223919351,159.3221435546875,722664100
2025-07-07,158.18227149446815,167.87118822352508,157.32236724253224,164.90151977539062,823265800
2025-07-14,165.35146628587228,174.23047621121117,162.00185078986132,172.39068603515625,833732200
2025-07-21,172.73064433600786,174.70042482917586,164.56156156931652,173.48056030273438,721624000
2025-07-28,174.00050043383274,183.27945912811515,170.8708463561498,173.70053100585938,894627600
