Date,Open,High,Low,Close,Volume
2026-01-22 16:09:00+00:00,1086.780029296875,1088.31494140625,1086.780029296875,1087.8800048828125,2584
2026-01-22 16:10:00+00:00,1087.962158203125,1088.0350341796875,1087.5799560546875,1087.5799560546875,1545
2026-01-22 16:11:00+00:00,1087.68994140625,1087.68994140625,1087.1199951171875,1087.5,2915
2026-01-22 16:12:00+00:00,1087.1199951171875,1087.1199951171875,1086.3699951171875,1086.3699951171875,1988
2026-01-22 16:13:00+00:00,1087.1500244140625,1087.5379638671875,1086.7950439453125,1087.43994140625,3248
2026-01-22 16:14:00+00:00,1086.969970703125,1087.97998046875,1086.9000244140625,1086.9200439453125,2456
2026-01-22 16:15:00+00:00,1087.58984375,1087.58984375,1086.449951171875,1086.449951171875,3568
2026-01-22 16:16:00+00:00,1086.5,1086.5,1084.3199462890625,1084.3199462890625,3220
2026-01-22 16:17:00+00:00,1084.22998046875,1084.4949951171875,1082.3299560546875,1083.5799560546875,12627
2026-01-22 16:18:00+00:00,1083.760009765625,1083.8631591796875,1083.0101318359375,1083.0101318359375,2125
2026-01-22 16:19:00+00:00,1083.7099609375,1084.300048828125,1083.010986328125,1083.989990234375,2197
2026-01-22 16:20:00+00:00,1084.0,1084.219970703125,1082.760009765625,1083.9000244140625,4898
2026-01-22 16:21:00+00:00,1084.3900146484375,1085.5799560546875,1083.7550048828125,1085.3199462890625,2248
2026-01-22 16:22:00+00:00,1086.4090576171875,1086.4090576171875,1084.2509765625,1085.3349609375,4141
2026-01-22 16:23:00+00:00,1085.3349609375,1085.4300537109375,1084.219970703125,1084.8199462890625,2102
2026-01-22 16:24:00+00:00,1084.5,1084.8199462890625,1084.14501953125,1084.14501953125,2224
2026-01-22 16:25:00+00:00,1084.52001953125,1084.7099609375,1083.9267578125,1084.2249755859375,6300
2026-01-22 16:26:00+00:00,1083.760009765625,1084.7099609375,1083.760009765625,1084.68994140625,5408
2026-01-22 16:27:00+00:00,1083.8751220703125,1084.157470703125,1083.8399658203125,1084.157470703125,744
2026-01-22 16:28:00+00:00,1084.1500244140625,1085.3599853515625,1084.0699462890625,1084.60498046875,3011
2026-01-22 16:29:00+00:00,1084.8599853515625,1084.89501953125,1083.3499755859375,1083.9000244140625,4605
2026-01-22 16:30:00+00:00,1084.010009765625,1084.5,1083.9000244140625,1084.449951171875,1089
2026-01-22 16:31:00+00:00,1083.9100341796875,1084.22998046875,1083.6800537109375,1084.22998046875,2809
2026-01-22 16:32:00+00:00,1083.9000244140625,1083.9000244140625,1082.4300537109375,1082.4449462890625,2808
2026-01-22 16:33:00+00:00,1082.25,1082.4000244140625,1081.8228759765625,1082.0699462890625,5393
2026-01-22 16:34:00+00:00,1081.6900634765625,1082.6400146484375,1081.6900634765625,1082.4000244140625,1717
2026-01-22 16:35:00+00:00,1082.4000244140625,1083.0,1081.800048828125,1082.22998046875,1407
2026-01-22 16:36:00+00:00,1082.1595458984375,1082.3299560546875,1081.4100341796875,1081.4100341796875,1966
2026-01-22 16:37:00+00:00,1081.199951171875,1081.3599853515625,1080.68994140625,1081.175048828125,2943
2026-01-22 16:38:00+00:00,1081.5550537109375,1081.6500244140625,1081.0001220703125,1081.5550537109375,1536
2026-01-22 16:39:00+00:00,1081.8599853515625,1082.0799560546875,1081.8299560546875,1081.8299560546875,1324
2026-01-22 16:40:00+00:00,1082.0006103515625,1082.1800537109375,1081.3699951171875,1082.1800537109375,1831
2026-01-22 16:41:00+00:00,1081.699951171875,1081.7149658203125,1081.2501220703125,1081.300048828125,1293
2026-01-22 16:42:00+00:00,1081.300048828125,1081.986083984375,1080.9100341796875,1081.175048828125,3349
2026-01-22 16:43:00+00:00,1081.1650390625,1081.43994140625,1080.97998046875,1081.3499755859375,1148
2026-01-22 16:44:00+00:00,1081.35498046875,1081.93994140625,1080.7801513671875,1081.8387451171875,4664
2026-01-22 16:45:00+00:00,1081.5550537109375,1081.9600830078125,1080.780029296875,1081.9600830078125,2244
2026-01-22 16:46:00+00:00,1081.1099853515625,1081.81005859375,1081.1099853515625,1081.81005859375,555
2026-01-22 16:47:00+00:00,1081.81005859375,1082.2900390625,1081.18994140625,1081.5550537109375,1933
2026-01-22 16:48:00+00:00,1081.1700439453125,1082.3399658203125,1081.1700439453125,1082.3399658203125,2626
2026-01-22 16:49:00+00:00,1082.3399658203125,1082.375,1081.130126953125,1081.43505859375,2172
2026-01-22 16:50:00+00:00,1081.43505859375,1081.43505859375,1080.949951171875,1080.9599609375,1388
2026-01-22 16:51:00+00:00,1081.0999755859375,1081.0999755859375,1080.0,1080.35498046875,6367
2026-01-22 16:52:00+00:00,1080.3499755859375,1080.68994140625,1079.800048828125,1080.0,8498
2026-01-22 16:53:00+00:00,1080.0,1080.47998046875,1079.8399658203125,1080.18994140625,0
2026-01-22 16:54:00+00:00,1080.4200439453125,1080.489990234375,1080.0,1080.2449951171875,1719
2026-01-22 16:55:00+00:00,1080.010009765625,1081.1500244140625,1080.010009765625,1080.8800048828125,7016
2026-01-22 16:56:00+00:00,1080.8800048828125,1080.8800048828125,1080.0,1080.0,3319
2026-01-22 16:57:00+00:00,1080.0,1080.0,1080.0,1080.0,1496
2026-01-22 16:58:00+00:00,1079.7099609375,1080.239990234375,1079.52001953125,1080.2349853515625,3497
2026-01-22 16:59:00+00:00,1079.9549560546875,1080.3900146484375,1079.9549560546875,1080.18505859375,2335
2026-01-22 17:00:00+00:00,1080.2950439453125,1080.2950439453125,1080.0,1080.1650390625,3151
2026-01-22 17:01:00+00:00,1080.1650390625,1081.4599609375,1080.1650390625,1081.010009765625,11158
2026-01-22 17:02:00+00:00,1081.010009765625,1081.15625,1080.570068359375,1081.010009765625,1246
2026-01-22 17:03:00+00:00,1080.7659912109375,1081.05615234375,1079.56005859375,1080.489990234375,3284
2026-01-22 17:04:00+00:00,1080.010009765625,1080.7099609375,1080.010009765625,1080.1800537109375,1697
2026-01-22 17:05:00+00:00,1080.4599609375,1081.5799560546875,1080.4599609375,1081.5799560546875,2067
2026-01-22 17:06:00+00:00,1081.0350341796875,1081.56005859375,1080.405029296875,1080.405029296875,1361
2026-01-22 17:07:00+00:00,1080.4000244140625,1080.699951171875,1080.4000244140625,1080.699951171875,783
2026-01-22 17:08:00+00:00,1081.4949951171875,1081.4949951171875,1081.4949951171875,1081.4949951171875,0
