Date,Open,High,Low,Close,Volume
2024-09-06,909.4590913257704,919.5073919817917,884.9230298902617,894.5452270507812,3440000
2024-09-09,904.31596573509,907.1500830021805,887.8165379797722,900.0548706054688,2405900
2024-09-10,905.8419963312133,906.8329514797699,886.9048579582394,893.0983276367188,1930400
2024-09-11,893.9902395895649,913.2048145574328,889.0849993532646,912.5607299804688,2721100
2024-09-12,915.9497152100195,929.139325303431,910.3210974437737,926.5628662109375,2510800
2024-09-13,928.5349163134185,933.8265830666057,913.7597408137146,915.355224609375,2045400
2024-09-16,922.7081443554732,924.17473873525,912.1049113414397,915.186767578125,1760300
2024-09-17,913.1652053805611,913.1652053805611,894.138853681871,897.9837646484375,2248000
2024-09-18,898.1125745043857,907.2194549035721,895.2883764731868,896.78466796875,1777000
2024-09-19,904.5934165650551,908.5176208721413,895.6847391279113,906.7636108398438,2446500
2024-09-20,913.6507510244054,931.3591151417538,904.940276820527,913.1552734375,9921800
2024-09-23,912.6697076596023,913.6606628253564,901.2241875917622,910.212158203125,2292000
2024-09-24,913.7796214500121,917.307419609341,900.9764969593836,916.0687255859375,2767400
2024-09-25,923.3620962917721,930.8041792974724,912.8579956806087,916.197509765625,1805100
2024-09-26,911.9363885860563,913.5119733911814,897.1116778889276,901.0953369140625,2693000
2024-09-27,885.5373001871587,893.0586760814598,867.6901889862679,869.8504638671875,4377300
2024-09-30,856.7006357673705,879.4033934998927,851.0422596237241,877.9268798828125,3244600
2024-10-01,880.7906716057885,883.2086045600811,870.9207366645414,876.47998046875,2455200
2024-10-02,872.0404956651662,885.2697221732103,870.7522661204627,883.0103759765625,1751600
2024-10-03,881.4942457142523,883.9320172217634,872.9126005004274,877.5403442382812,1974700
2024-10-04,877.8970482529221,880.9293685854446,868.9586739495179,879.1357421875,1970500
2024-10-07,882.4554584310689,897.0918849883801,881.5239581938331,890.2741088867188,2915700
2024-10-08,894.832495256636,913.630885311146,894.0694404409718,905.4555053710938,2200000
2024-10-09,908.0022741729994,913.0165048212536,903.7510983461433,911.4210815429688,1820100
2024-10-10,911.6787318595686,913.6606421462199,896.963072174424,902.4529418945312,1682100
2024-10-11,907.7545180895922,923.8080033378095,902.9384906600575,923.629638671875,2293900
2024-10-14,927.5340728127455,928.525028018742,917.6245207527803,921.102783203125,1550400
2024-10-15,916.0785592304624,918.139762828107,899.5890514155076,905.0591430664062,2284200
2024-10-16,901.7990066706933,909.5086068206667,889.7192601358817,908.1311645507812,1645400
2024-10-17,912.669678826713,922.0936718326108,907.7545195859338,908.8247680664062,2191200
2024-10-18,908.8842814251541,912.5904441891173,897.4288417533108,909.6671142578125,2286900
2024-10-21,909.676998556049,910.5490439356256,896.3783972421612,897.9342041015625,1592200
2024-10-22,893.5244741503225,902.8790936228078,892.0578798143782,900.9269409179688,1391800
2024-10-23,897.4288201550269,899.7377626465285,883.6644382673784,895.0802612304688,2646600
2024-10-24,890.204784203301,891.8596624194099,880.2456967362383,883.2581787109375,1797100
2024-10-25,891.5919930996707,892.8109089742886,881.4050063476097,884.6256103515625,2228300
2024-10-28,886.7761048042298,890.0859218960926,882.723131770483,887.4896240234375,2084100
2024-10-29,890.0858631843765,899.7674540468039,890.0858631843765,895.4072875976562,3187500
2024-10-30,791.2776548541013,852.7168716367617,762.0444791268678,839.1705322265625,18257200
2024-10-31,828.9438930680304,845.7802112036815,817.7758092960207,822.235107421875,6582800
2024-11-01,820.5108585906203,825.4656343067472,809.3427747718775,811.5228881835938,5266300
2024-11-04,797.7189293779327,812.7715411603014,796.4108612668186,798.8486328125,3918100
2024-11-05,796.5595373974485,801.890881225792,790.2768548007433,798.7693481445312,3733300
2024-11-06,809.9374148351467,813.3066261599068,760.6670917959791,769.3577880859375,8257900
2024-11-07,777.5530290715392,795.2910910258882,771.1514366463576,790.2372436523438,4557600
2024-11-08,796.2324980103056,839.6066261861948,794.0127680540702,824.0188598632812,7212900
2024-11-11,823.7810021820895,836.3661446544344,817.1713482822337,824.9107055664062,3342800
2024-11-12,822.6910107115792,826.4467091071998,803.387162484755,811.4535522460938,3378600
2024-11-13,812.900323026434,821.6107968830089,803.9519691318219,804.46728515625,3059300
2024-11-14,801.8710672993484,801.8710672993484,776.4233441774118,779.1187133789062,3998800
2024-11-15,769.4507737868009,772.2200958178214,738.6902223215004,740.6754150390625,7334600
2024-11-18,727.7617437088043,728.5657443548566,706.1330903559873,721.8161010742188,9148100
2024-11-19,711.0066452741735,724.5952908924601,707.1454311703919,724.3272705078125,5832500
2024-11-20,730.3424278231154,751.762673469999,730.0149146559729,747.8319702148438,5158900
2024-11-21,740.5960047666683,747.4250726945234,729.5583378890766,744.3678588867188,4143200
2024-11-22,751.4450955812109,755.6438195670365,739.5637457045184,742.4720458984375,4015500
2024-11-25,744.4472963446813,749.4102783203125,734.5312680506943,749.4102783203125,5690500
2024-11-26,779.3866432586107,801.0252309367789,768.2199346488973,783.4761352539062,6622600
2024-11-27,782.2850031754358,788.9453462611433,774.5228927197192,782.3544921875,2714700
2024-11-29,785.4712906654246,794.4046578615614,783.4860979551719,789.4614868164062,2206900
2024-12-02,792.2010498023493,799.387437605409,789.3324318418462,793.8785400390625,2895600
2024-12-03,796.985444570483,811.0803259984544,795.6752100123955,807.3084716796875,2782100
2024-12-04,821.9690593913379,840.1931754447097,814.4253509407367,823.6962280273438,3871100
2024-12-05,821.6514884694382,824.9766622222525,811.4078862093518,819.5074462890625,2423400
2024-12-06,821.5521448543216,834.7735355892959,819.576887798748,820.58935546875,3047100
2024-12-09,817.6016495340502,817.6016495340502,795.347655679232,797.630615234375,3176000
2024-12-10,803.2784166959026,807.973377747519,791.099240865814,793.66015625,2695200
2024-12-11,789.362220402823,793.5807547463778,780.547960268922,790.136474609375,3510900
2024-12-12,790.8312797841604,795.9034932351813,772.6270964392055,776.5577392578125,2823800
2024-12-13,771.3764280474157,788.3696731913562,767.267064502693,783.2776489257812,3059400
2024-12-16,786.1362962832959,793.8587248393828,769.5103076939712,773.2325439453125,3426200
